route_id,schd_trip_id,stop_id,stop_sequence,arrival_time,schd_sec,trip_id,event_time,avl_sec,diff
20,911316020,443,57,06:45:53,24353,911316020,2019-09-03 06:57:36,25055.999999999996,702.9999999999927
20,911878020,403,16,06:51:40,24700,911878020,2019-09-03 06:57:42,25061.999999999996,361.9999999999927
20,911364020,403,16,06:57:40,25060,911364020,2019-09-03 06:57:56,25075.999999999996,15.999999999992724
20,911878020,17163,17,06:52:50,24770,911878020,2019-09-03 06:58:16,25095.999999999996,325.9999999999927
20,911364020,17163,17,06:58:50,25130,911364020,2019-09-03 06:58:28,25107.999999999996,-22.00000000000728
20,911411030,445,58,06:57:44,25064,911411030,2019-09-03 06:58:56,25135.999999999996,71.99999999999272
20,910504020,428,41,06:52:58,24778,910504020,2019-09-03 06:59:10,25149.999999999996,371.9999999999927
20,911364020,15848,18,06:59:45,25185,911364020,2019-09-03 06:59:20,25159.999999999996,-25.00000000000728
20,911411030,446,59,06:59:17,25157,911411030,2019-09-03 06:59:38,25177.999999999996,20.999999999992724
20,910504020,429,42,06:53:31,24811,910504020,2019-09-03 07:00:01,25200.999999999996,389.9999999999927
20,911878020,15848,18,06:53:45,24825,911878020,2019-09-03 07:00:17,25216.999999999996,391.9999999999927
20,911364020,406,19,07:00:25,25225,911364020,2019-09-03 07:00:18,25217.999999999996,-7.000000000007276
