route_id,schd_trip_id,stop_id,stop_sequence,arrival_time,schd_sec,trip_id,event_time,avl_sec,diff,index
20,910579020,391,5,07:40:48,27648,910579020,2019-09-04 07:46:00,27960.0,312.0,3837.0
20,910579020,391,5,07:40:48,27648,910579020,2019-09-05 07:39:55,113995.0,86347.0,3838.0
20,910579020,391,5,07:40:48,27648,910579020,2019-09-06 07:40:03,200403.0,172755.0,3839.0
20,910579020,393,7,07:41:46,27706,910579020,2019-09-03 07:41:22,27681.999999999996,-24.00000000000728,3840.0
20,910579020,393,7,07:41:46,27706,910579020,2019-09-04 07:47:07,28027.0,321.0,3841.0
20,910579020,393,7,07:41:46,27706,910579020,2019-09-05 07:41:02,114062.0,86356.0,3842.0
20,910579020,393,7,07:41:46,27706,910579020,2019-09-06 07:41:52,200512.0,172806.0,3843.0
20,910579020,394,8,07:42:13,27733,910579020,2019-09-03 07:41:44,27703.999999999996,-29.00000000000728,3844.0
20,910579020,394,8,07:42:13,27733,910579020,2019-09-04 07:47:26,28046.0,313.0,3845.0
20,910579020,394,8,07:42:13,27733,910579020,2019-09-05 07:42:02,114122.0,86389.0,3846.0
20,910579020,394,8,07:42:13,27733,910579020,2019-09-06 07:42:02,200522.0,172789.0,3847.0
20,910579020,395,9,07:42:52,27772,910579020,2019-09-03 07:42:16,27735.999999999996,-36.00000000000728,3848.0
20,910579020,395,9,07:42:52,27772,910579020,2019-09-04 07:48:12,28092.0,320.0,3849.0
20,910579020,395,9,07:42:52,27772,910579020,2019-09-05 07:42:31,114151.0,86379.0,3850.0
20,910579020,395,9,07:42:52,27772,910579020,2019-09-06 07:42:21,200541.0,172769.0,3851.0
20,910579020,396,10,07:43:30,27810,910579020,2019-09-03 07:42:54,27773.999999999996,-36.00000000000728,3852.0
20,910579020,396,10,07:43:30,27810,910579020,2019-09-04 07:48:53,28133.0,323.0,3853.0
20,910579020,396,10,07:43:30,27810,910579020,2019-09-05 07:42:57,114177.0,86367.0,3854.0
20,910579020,396,10,07:43:30,27810,910579020,2019-09-06 07:43:02,200582.0,172772.0,3855.0
20,910579020,397,11,07:44:17,27857,910579020,2019-09-03 07:43:46,27825.999999999996,-31.00000000000728,3856.0
20,910579020,397,11,07:44:17,27857,910579020,2019-09-04 07:49:25,28165.0,308.0,3857.0
20,910579020,397,11,07:44:17,27857,910579020,2019-09-05 07:44:02,114242.0,86385.0,3858.0
20,910579020,397,11,07:44:17,27857,910579020,2019-09-06 07:43:40,200620.0,172763.0,3859.0
20,910579020,402,15,07:48:21,28101,910579020,2019-09-03 07:48:32,28112.0,11.0,3860.0
20,910579020,402,15,07:48:21,28101,910579020,2019-09-04 07:53:01,28381.0,280.0,3861.0
20,910579020,402,15,07:48:21,28101,910579020,2019-09-05 07:47:53,114473.0,86372.0,3862.0
20,910579020,402,15,07:48:21,28101,910579020,2019-09-06 07:48:03,200883.0,172782.0,3863.0
20,910579020,403,16,07:49:24,28164,910579020,2019-09-03 07:48:58,28138.0,-26.0,3864.0
20,910579020,403,16,07:49:24,28164,910579020,2019-09-04 07:53:27,28407.0,243.0,3865.0
20,910579020,403,16,07:49:24,28164,910579020,2019-09-05 07:48:22,114502.0,86338.0,3866.0
20,910579020,403,16,07:49:24,28164,910579020,2019-09-06 07:48:35,200915.0,172751.0,3867.0
20,910579020,406,19,07:52:32,28352,910579020,2019-09-03 07:50:49,28249.0,-103.0,3868.0
20,910579020,406,19,07:52:32,28352,910579020,2019-09-04 07:55:45,28545.0,193.0,3869.0
20,910579020,406,19,07:52:32,28352,910579020,2019-09-05 07:50:32,114632.0,86280.0,3870.0
20,910579020,406,19,07:52:32,28352,910579020,2019-09-06 07:50:37,201037.0,172685.0,3871.0
20,910579020,409,22,07:55:30,28530,910579020,2019-09-03 07:53:20,28400.0,-130.0,3872.0
20,910579020,409,22,07:55:30,28530,910579020,2019-09-04 07:58:00,28680.0,150.0,3873.0
20,910579020,409,22,07:55:30,28530,910579020,2019-09-05 07:52:54,114774.0,86244.0,3874.0
20,910579020,409,22,07:55:30,28530,910579020,2019-09-06 07:52:48,201168.0,172638.0,3875.0
20,910579020,412,25,07:58:36,28716,910579020,2019-09-03 07:56:16,28576.0,-140.0,3876.0
20,910579020,412,25,07:58:36,28716,910579020,2019-09-04 08:01:58,28918.0,202.0,3877.0
20,910579020,412,25,07:58:36,28716,910579020,2019-09-05 07:56:24,114984.0,86268.0,3878.0
20,910579020,412,25,07:58:36,28716,910579020,2019-09-06 07:54:40,201280.0,172564.0,3879.0
20,910579020,413,26,07:59:16,28756,910579020,2019-09-03 07:57:01,28621.0,-135.0,3880.0
20,910579020,413,26,07:59:16,28756,910579020,2019-09-04 08:02:54,28974.0,218.0,3881.0
20,910579020,413,26,07:59:16,28756,910579020,2019-09-05 07:57:40,115060.0,86304.0,3882.0
20,910579020,413,26,07:59:16,28756,910579020,2019-09-06 07:55:09,201309.0,172553.0,3883.0
20,910579020,415,28,08:00:50,28850,910579020,2019-09-03 07:58:46,28726.0,-124.0,3884.0
20,910579020,415,28,08:00:50,28850,910579020,2019-09-04 08:04:21,29061.0,211.0,3885.0
20,910579020,415,28,08:00:50,28850,910579020,2019-09-05 07:59:03,115143.0,86293.0,3886.0
20,910579020,415,28,08:00:50,28850,910579020,2019-09-06 07:56:54,201414.0,172564.0,3887.0
20,910579020,416,29,08:01:30,28890,910579020,2019-09-03 07:59:24,28764.0,-126.0,3888.0
20,910579020,416,29,08:01:30,28890,910579020,2019-09-04 08:05:20,29120.0,230.0,3889.0
20,910579020,416,29,08:01:30,28890,910579020,2019-09-05 07:59:32,115172.0,86282.0,3890.0
20,910579020,416,29,08:01:30,28890,910579020,2019-09-06 07:57:39,201459.0,172569.0,3891.0
20,910579020,417,30,08:02:27,28947,910579020,2019-09-03 08:00:14,28814.0,-133.0,3892.0
20,910579020,417,30,08:02:27,28947,910579020,2019-09-04 08:06:18,29178.0,231.0,3893.0
20,910579020,417,30,08:02:27,28947,910579020,2019-09-05 08:00:33,115233.0,86286.0,3894.0
20,910579020,417,30,08:02:27,28947,910579020,2019-09-06 07:58:12,201492.0,172545.0,3895.0
20,910579020,420,33,08:04:26,29066,910579020,2019-09-03 08:01:40,28900.0,-166.0,3896.0
20,910579020,420,33,08:04:26,29066,910579020,2019-09-04 08:07:51,29271.000000000004,205.00000000000364,3897.0
20,910579020,420,33,08:04:26,29066,910579020,2019-09-05 08:02:40,115360.0,86294.0,3898.0
20,910579020,420,33,08:04:26,29066,910579020,2019-09-06 07:59:25,201565.0,172499.0,3899.0
20,910579020,421,34,08:04:55,29095,910579020,2019-09-03 08:02:04,28924.0,-171.0,3900.0
20,910579020,421,34,08:04:55,29095,910579020,2019-09-04 08:08:09,29289.000000000004,194.00000000000364,3901.0
20,910579020,421,34,08:04:55,29095,910579020,2019-09-05 08:02:55,115375.0,86280.0,3902.0
20,910579020,421,34,08:04:55,29095,910579020,2019-09-06 07:59:45,201585.0,172490.0,3903.0
20,910579020,423,36,08:06:14,29174,910579020,2019-09-03 08:03:03,28983.0,-191.0,3904.0
20,910579020,423,36,08:06:14,29174,910579020,2019-09-04 08:09:17,29357.000000000004,183.00000000000364,3905.0
20,910579020,423,36,08:06:14,29174,910579020,2019-09-05 08:03:40,115420.0,86246.0,3906.0
20,910579020,423,36,08:06:14,29174,910579020,2019-09-06 08:00:33,201633.0,172459.0,3907.0
20,910579020,425,38,08:07:51,29271,910579020,2019-09-03 08:06:34,29194.0,-77.0,3908.0
20,910579020,425,38,08:07:51,29271,910579020,2019-09-04 08:13:42,29622.000000000004,351.00000000000364,3909.0
20,910579020,425,38,08:07:51,29271,910579020,2019-09-05 08:07:54,115674.0,86403.0,3910.0
20,910579020,425,38,08:07:51,29271,910579020,2019-09-06 08:02:26,201746.0,172475.0,3911.0
20,910579020,427,40,08:09:18,29358,910579020,2019-09-03 08:08:05,29285.0,-73.0,3912.0
20,910579020,427,40,08:09:18,29358,910579020,2019-09-04 08:15:05,29705.000000000004,347.00000000000364,3913.0
20,910579020,427,40,08:09:18,29358,910579020,2019-09-05 08:09:10,115750.0,86392.0,3914.0
20,910579020,427,40,08:09:18,29358,910579020,2019-09-06 08:03:23,201803.0,172445.0,3915.0
20,910579020,428,41,08:10:08,29408,910579020,2019-09-03 08:08:53,29333.0,-75.0,3916.0
20,910579020,428,41,08:10:08,29408,910579020,2019-09-04 08:15:42,29742.000000000004,334.00000000000364,3917.0
20,910579020,428,41,08:10:08,29408,910579020,2019-09-05 08:09:43,115783.0,86375.0,3918.0
20,910579020,428,41,08:10:08,29408,910579020,2019-09-06 08:04:07,201847.0,172439.0,3919.0
20,910579020,429,42,08:10:51,29451,910579020,2019-09-03 08:09:18,29358.0,-93.0,3920.0
20,910579020,429,42,08:10:51,29451,910579020,2019-09-04 08:16:17,29777.000000000004,326.00000000000364,3921.0
20,910579020,429,42,08:10:51,29451,910579020,2019-09-05 08:10:21,115821.0,86370.0,3922.0
20,910579020,429,42,08:10:51,29451,910579020,2019-09-06 08:04:39,201879.0,172428.0,3923.0
20,910579020,430,43,08:11:45,29505,910579020,2019-09-03 08:10:26,29426.0,-79.0,3924.0
20,910579020,430,43,08:11:45,29505,910579020,2019-09-04 08:16:39,29799.000000000004,294.00000000000364,3925.0
20,910579020,430,43,08:11:45,29505,910579020,2019-09-05 08:10:43,115843.0,86338.0,3926.0
20,910579020,430,43,08:11:45,29505,910579020,2019-09-06 08:05:04,201904.0,172399.0,3927.0
20,910579020,431,44,08:12:32,29552,910579020,2019-09-03 08:11:57,29517.0,-35.0,3928.0
20,910579020,431,44,08:12:32,29552,910579020,2019-09-04 08:17:19,29839.000000000004,287.00000000000364,3929.0
20,910579020,431,44,08:12:32,29552,910579020,2019-09-05 08:12:09,115929.0,86377.0,3930.0
20,910579020,431,44,08:12:32,29552,910579020,2019-09-06 08:05:59,201959.0,172407.0,3931.0
20,910579020,432,46,08:13:30,29610,910579020,2019-09-03 08:14:13,29653.0,43.0,3932.0
20,910579020,432,46,08:13:30,29610,910579020,2019-09-04 08:21:12,30072.000000000004,462.0000000000037,3933.0
20,910579020,432,46,08:13:30,29610,910579020,2019-09-05 08:15:05,116105.0,86495.0,3934.0
20,910579020,432,46,08:13:30,29610,910579020,2019-09-06 08:09:02,202142.0,172532.0,3935.0
20,910579020,435,49,08:16:52,29812,910579020,2019-09-03 08:17:21,29841.0,29.0,3936.0
20,910579020,435,49,08:16:52,29812,910579020,2019-09-04 08:23:20,30200.000000000004,388.0000000000037,3937.0
20,910579020,435,49,08:16:52,29812,910579020,2019-09-05 08:17:41,116261.0,86449.0,3938.0
20,910579020,435,49,08:16:52,29812,910579020,2019-09-06 08:11:21,202281.0,172469.0,3939.0
20,910579020,436,50,08:17:58,29878,910579020,2019-09-03 08:18:44,29924.0,46.0,3940.0
20,910579020,436,50,08:17:58,29878,910579020,2019-09-04 08:24:43,30283.000000000004,405.0000000000037,3941.0
20,910579020,436,50,08:17:58,29878,910579020,2019-09-05 08:20:00,116400.0,86522.0,3942.0
20,910579020,436,50,08:17:58,29878,910579020,2019-09-06 08:12:16,202336.0,172458.0,3943.0
20,910579020,437,51,08:18:54,29934,910579020,2019-09-03 08:19:50,29990.0,56.0,3944.0
20,910579020,437,51,08:18:54,29934,910579020,2019-09-04 08:25:24,30324.000000000004,390.0000000000037,3945.0
20,910579020,437,51,08:18:54,29934,910579020,2019-09-05 08:20:42,116442.0,86508.0,3946.0
20,910579020,437,51,08:18:54,29934,910579020,2019-09-06 08:13:13,202393.0,172459.0,3947.0
20,910579020,439,53,08:20:28,30028,910579020,2019-09-03 08:22:11,30131.0,103.0,3948.0
20,910579020,439,53,08:20:28,30028,910579020,2019-09-04 08:27:42,30462.000000000004,434.0000000000037,3949.0
20,910579020,439,53,08:20:28,30028,910579020,2019-09-05 08:22:22,116542.0,86514.0,3950.0
20,910579020,439,53,08:20:28,30028,910579020,2019-09-06 08:14:53,202493.0,172465.0,3951.0
20,910579020,440,54,08:21:30,30090,910579020,2019-09-03 08:23:45,30225.0,135.0,3952.0
20,910579020,440,54,08:21:30,30090,910579020,2019-09-04 08:28:51,30531.000000000004,441.0000000000037,3953.0
20,910579020,440,54,08:21:30,30090,910579020,2019-09-05 08:23:26,116606.0,86516.0,3954.0
20,910579020,440,54,08:21:30,30090,910579020,2019-09-06 08:17:04,202624.0,172534.0,3955.0
20,910579020,442,56,08:24:02,30242,910579020,2019-09-03 08:26:40,30400.0,158.0,3956.0
20,910579020,442,56,08:24:02,30242,910579020,2019-09-04 08:30:46,30646.000000000004,404.0000000000037,3957.0
20,910579020,442,56,08:24:02,30242,910579020,2019-09-05 08:25:42,116742.0,86500.0,3958.0
20,910579020,442,56,08:24:02,30242,910579020,2019-09-06 08:18:38,202718.0,172476.0,3959.0
20,910579020,443,57,08:25:15,30315,910579020,2019-09-03 08:31:02,30662.0,347.0,3960.0
20,910579020,443,57,08:25:15,30315,910579020,2019-09-04 08:33:00,30780.000000000004,465.0000000000037,3961.0
20,910579020,443,57,08:25:15,30315,910579020,2019-09-05 08:26:35,116795.0,86480.0,3962.0
20,910579020,443,57,08:25:15,30315,910579020,2019-09-06 08:20:25,202825.0,172510.0,3963.0
20,910579020,445,58,08:28:18,30498,910579020,2019-09-03 08:34:33,30873.0,375.0,3964.0
20,910579020,445,58,08:28:18,30498,910579020,2019-09-04 08:36:19,30979.000000000004,481.0000000000037,3965.0
20,910579020,445,58,08:28:18,30498,910579020,2019-09-05 08:31:06,117066.0,86568.00000000001,3966.0
20,910579020,445,58,08:28:18,30498,910579020,2019-09-06 08:24:08,203048.0,172550.0,3967.0
20,910579020,446,59,08:30:20,30620,910579020,2019-09-03 08:35:41,30941.0,321.0,3968.0
20,910579020,446,59,08:30:20,30620,910579020,2019-09-04 08:37:31,31051.000000000004,431.0000000000037,3969.0
20,910579020,446,59,08:30:20,30620,910579020,2019-09-05 08:32:21,117141.0,86521.00000000001,3970.0
20,910579020,446,59,08:30:20,30620,910579020,2019-09-06 08:24:39,203079.0,172459.0,3971.0
20,910579020,448,61,08:34:30,30870,910579020,2019-09-03 08:38:56,31136.0,266.0,3972.0
20,910579020,448,61,08:34:30,30870,910579020,2019-09-04 08:40:40,31240.000000000004,370.0000000000037,3973.0
20,910579020,448,61,08:34:30,30870,910579020,2019-09-05 08:35:47,117347.0,86477.00000000001,3974.0
20,910579020,448,61,08:34:30,30870,910579020,2019-09-06 08:26:37,203197.0,172327.0,3975.0
20,910579020,1119,62,08:36:50,31010,910579020,2019-09-03 08:42:22,31342.0,332.0,3976.0
20,910579020,1119,62,08:36:50,31010,910579020,2019-09-04 08:43:31,31411.000000000004,401.0000000000037,3977.0
20,910579020,1119,62,08:36:50,31010,910579020,2019-09-05 08:39:22,117562.0,86552.00000000001,3978.0
20,910579020,1119,62,08:36:50,31010,910579020,2019-09-06 08:28:14,203294.0,172284.0,3979.0
20,910579020,1120,63,08:37:16,31036,910579020,2019-09-03 08:43:27,31407.0,371.0,3980.0
20,910579020,1120,63,08:37:16,31036,910579020,2019-09-04 08:44:57,31497.000000000004,461.0000000000037,3981.0
20,910579020,1120,63,08:37:16,31036,910579020,2019-09-05 08:41:21,117681.0,86645.00000000001,3982.0
20,910579020,1120,63,08:37:16,31036,910579020,2019-09-06 08:29:32,203372.0,172336.0,3983.0
20,910579020,1121,64,08:37:40,31060,910579020,2019-09-03 08:44:27,31467.0,407.0,3984.0
20,910579020,1121,64,08:37:40,31060,910579020,2019-09-04 08:46:23,31583.000000000004,523.0000000000036,3985.0
20,910579020,1121,64,08:37:40,31060,910579020,2019-09-05 08:42:04,117724.0,86664.00000000001,3986.0
20,910579020,1121,64,08:37:40,31060,910579020,2019-09-06 08:29:59,203399.0,172339.0,3987.0
20,910579020,3953,65,08:38:23,31103,910579020,2019-09-03 08:45:26,31526.0,423.0,3988.0
20,910579020,3953,65,08:38:23,31103,910579020,2019-09-04 08:48:15,31695.000000000004,592.0000000000036,3989.0
20,910579020,3953,65,08:38:23,31103,910579020,2019-09-05 08:42:58,117778.0,86675.00000000001,3990.0
20,910579020,3953,65,08:38:23,31103,910579020,2019-09-06 08:31:02,203462.0,172359.0,3991.0
20,910579020,3954,66,08:38:40,31120,910579020,2019-09-03 08:45:57,31557.0,437.0,3992.0
20,910579020,3954,66,08:38:40,31120,910579020,2019-09-04 08:49:05,31745.000000000004,625.0000000000036,3993.0
20,910579020,3954,66,08:38:40,31120,910579020,2019-09-05 08:43:57,117837.0,86717.00000000001,3994.0
20,910579020,3954,66,08:38:40,31120,910579020,2019-09-06 08:32:21,203541.0,172421.0,3995.0
20,910579020,4727,45,08:12:57,29577,910579020,2019-09-03 08:12:35,29555.0,-22.0,3996.0
20,910579020,4727,45,08:12:57,29577,910579020,2019-09-04 08:18:55,29935.000000000004,358.00000000000364,3997.0
20,910579020,4727,45,08:12:57,29577,910579020,2019-09-05 08:13:31,116011.0,86434.0,3998.0
20,910579020,4727,45,08:12:57,29577,910579020,2019-09-06 08:07:30,202050.0,172473.0,3999.0
20,910579020,8613,67,08:40:30,31230,910579020,2019-09-03 08:48:33,31713.0,483.0,4000.0
20,910579020,8613,67,08:40:30,31230,910579020,2019-09-04 08:50:30,31830.000000000004,600.0000000000036,4001.0
20,910579020,8613,67,08:40:30,31230,910579020,2019-09-05 08:49:53,118193.0,86963.00000000001,4002.0
20,910579020,8613,67,08:40:30,31230,910579020,2019-09-06 08:48:58,204538.0,173308.0,4003.0
20,910579020,12754,55,08:22:18,30138,910579020,2019-09-03 08:25:06,30306.0,168.0,4004.0
20,910579020,12754,55,08:22:18,30138,910579020,2019-09-04 08:30:23,30623.000000000004,485.0000000000037,4005.0
20,910579020,12754,55,08:22:18,30138,910579020,2019-09-05 08:24:28,116668.0,86530.0,4006.0
20,910579020,12754,55,08:22:18,30138,910579020,2019-09-06 08:17:39,202659.0,172521.0,4007.0
20,910579020,14500,20,07:53:30,28410,910579020,2019-09-03 07:51:32,28292.0,-118.0,4008.0
20,910579020,14500,20,07:53:30,28410,910579020,2019-09-04 07:56:33,28593.0,183.0,4009.0
20,910579020,14500,20,07:53:30,28410,910579020,2019-09-05 07:51:47,114707.0,86297.0,4010.0
20,910579020,14500,20,07:53:30,28410,910579020,2019-09-06 07:51:22,201082.0,172672.0,4011.0
20,910579020,14647,52,08:19:51,29991,910579020,2019-09-03 08:21:14,30074.0,83.0,4012.0
20,910579020,14647,52,08:19:51,29991,910579020,2019-09-04 08:26:49,30409.000000000004,418.0000000000037,4013.0
20,910579020,14647,52,08:19:51,29991,910579020,2019-09-05 08:21:39,116499.0,86508.0,4014.0
20,910579020,14647,52,08:19:51,29991,910579020,2019-09-06 08:14:10,202450.0,172459.0,4015.0
20,910579020,14764,27,08:00:13,28813,910579020,2019-09-03 07:58:26,28706.0,-107.0,4016.0
20,910579020,14764,27,08:00:13,28813,910579020,2019-09-04 08:03:36,29016.0,203.0,4017.0
20,910579020,14764,27,08:00:13,28813,910579020,2019-09-05 07:58:20,115100.0,86287.0,4018.0
20,910579020,14764,27,08:00:13,28813,910579020,2019-09-06 07:56:15,201375.0,172562.0,4019.0
20,910579020,14956,6,07:41:31,27691,910579020,2019-09-03 07:40:44,27643.999999999996,-47.00000000000728,4020.0
20,910579020,14956,6,07:41:31,27691,910579020,2019-09-04 07:46:40,28000.0,309.0,4021.0
20,910579020,14956,6,07:41:31,27691,910579020,2019-09-05 07:40:43,114043.0,86352.0,4022.0
20,910579020,14956,6,07:41:31,27691,910579020,2019-09-06 07:41:23,200483.0,172792.0,4023.0
20,910579020,14959,14,07:47:30,28050,910579020,2019-09-03 07:47:31,28051.0,1.0,4024.0
20,910579020,14959,14,07:47:30,28050,910579020,2019-09-04 07:52:01,28321.0,271.0,4025.0
20,910579020,14959,14,07:47:30,28050,910579020,2019-09-05 07:47:09,114429.0,86379.0,4026.0
20,910579020,14959,14,07:47:30,28050,910579020,2019-09-06 07:47:08,200828.0,172778.0,4027.0
20,910579020,15185,31,08:03:07,28987,910579020,2019-09-03 08:00:35,28835.0,-152.0,4028.0
20,910579020,15185,31,08:03:07,28987,910579020,2019-09-04 08:06:43,29203.0,216.0,4029.0
20,910579020,15185,31,08:03:07,28987,910579020,2019-09-05 08:00:53,115253.0,86266.0,4030.0
20,910579020,15185,31,08:03:07,28987,910579020,2019-09-06 07:58:27,201507.0,172520.0,4031.0
20,910579020,15279,47,08:14:54,29694,910579020,2019-09-03 08:15:14,29714.0,20.0,4032.0
20,910579020,15279,47,08:14:54,29694,910579020,2019-09-04 08:22:03,30123.000000000004,429.0000000000037,4033.0
20,910579020,15279,47,08:14:54,29694,910579020,2019-09-05 08:16:04,116164.0,86470.0,4034.0
20,910579020,15279,47,08:14:54,29694,910579020,2019-09-06 08:09:58,202198.0,172504.0,4035.0
20,910579020,15364,37,08:07:01,29221,910579020,2019-09-03 08:05:12,29112.0,-109.0,4036.0
20,910579020,15364,37,08:07:01,29221,910579020,2019-09-04 08:12:07,29527.000000000004,306.00000000000364,4037.0
20,910579020,15364,37,08:07:01,29221,910579020,2019-09-05 08:06:04,115564.0,86343.0,4038.0
20,910579020,15364,37,08:07:01,29221,910579020,2019-09-06 08:01:57,201717.0,172496.0,4039.0
20,910579020,15384,39,08:08:42,29322,910579020,2019-09-03 08:07:17,29237.0,-85.0,4040.0
20,910579020,15384,39,08:08:42,29322,910579020,2019-09-04 08:14:18,29658.000000000004,336.00000000000364,4041.0
20,910579020,15384,39,08:08:42,29322,910579020,2019-09-05 08:08:38,115718.0,86396.0,4042.0
20,910579020,15384,39,08:08:42,29322,910579020,2019-09-06 08:02:58,201778.0,172456.0,4043.0
20,910579020,15848,18,07:51:47,28307,910579020,2019-09-03 07:50:18,28218.0,-89.0,4044.0
20,910579020,15848,18,07:51:47,28307,910579020,2019-09-04 07:55:13,28513.0,206.0,4045.0
20,910579020,15848,18,07:51:47,28307,910579020,2019-09-05 07:49:50,114590.0,86283.0,4046.0
20,910579020,15848,18,07:51:47,28307,910579020,2019-09-06 07:50:08,201008.0,172701.0,4047.0
20,910579020,15852,21,07:54:38,28478,910579020,2019-09-03 07:52:16,28336.0,-142.0,4048.0
20,910579020,15852,21,07:54:38,28478,910579020,2019-09-04 07:57:21,28641.0,163.0,4049.0
20,910579020,15852,21,07:54:38,28478,910579020,2019-09-05 07:52:28,114748.0,86270.0,4050.0
20,910579020,15852,21,07:54:38,28478,910579020,2019-09-06 07:52:13,201133.0,172655.0,4051.0
20,910579020,16049,48,08:15:46,29746,910579020,2019-09-03 08:15:27,29727.0,-19.0,4052.0
20,910579020,16049,48,08:15:46,29746,910579020,2019-09-04 08:22:25,30145.000000000004,399.0000000000037,4053.0
20,910579020,16049,48,08:15:46,29746,910579020,2019-09-05 08:16:22,116182.0,86436.0,4054.0
20,910579020,16049,48,08:15:46,29746,910579020,2019-09-06 08:10:26,202226.0,172480.0,4055.0
20,910579020,16088,35,08:05:27,29127,910579020,2019-09-03 08:02:24,28944.0,-183.0,4056.0
20,910579020,16088,35,08:05:27,29127,910579020,2019-09-04 08:08:23,29303.000000000004,176.00000000000364,4057.0
20,910579020,16088,35,08:05:27,29127,910579020,2019-09-05 08:03:12,115392.0,86265.0,4058.0
20,910579020,16088,35,08:05:27,29127,910579020,2019-09-06 08:00:13,201613.0,172486.0,4059.0
20,910579020,16110,32,08:03:46,29026,910579020,2019-09-03 08:01:07,28867.0,-159.0,4060.0
20,910579020,16110,32,08:03:46,29026,910579020,2019-09-04 08:07:24,29244.000000000004,218.00000000000364,4061.0
20,910579020,16110,32,08:03:46,29026,910579020,2019-09-05 08:01:37,115297.0,86271.0,4062.0
20,910579020,16110,32,08:03:46,29026,910579020,2019-09-06 07:58:58,201538.0,172512.0,4063.0
20,910579020,17162,13,07:46:12,27972,910579020,2019-09-03 07:45:34,27933.999999999996,-38.00000000000728,4064.0
20,910579020,17162,13,07:46:12,27972,910579020,2019-09-04 07:50:49,28249.0,277.0,4065.0
20,910579020,17162,13,07:46:12,27972,910579020,2019-09-05 07:45:50,114350.0,86378.0,4066.0
20,910579020,17162,13,07:46:12,27972,910579020,2019-09-06 07:45:29,200729.0,172757.0,4067.0
20,910579020,17163,17,07:50:44,28244,910579020,2019-09-03 07:49:29,28169.0,-75.0,4068.0
20,910579020,17163,17,07:50:44,28244,910579020,2019-09-04 07:54:13,28453.0,209.0,4069.0
20,910579020,17163,17,07:50:44,28244,910579020,2019-09-05 07:49:03,114543.0,86299.0,4070.0
20,910579020,17163,17,07:50:44,28244,910579020,2019-09-06 07:49:29,200969.0,172725.0,4071.0
20,910579020,17169,12,07:45:07,27907,910579020,2019-09-03 07:44:51,27890.999999999996,-16.000000000007276,4072.0
20,910579020,17169,12,07:45:07,27907,910579020,2019-09-04 07:49:56,28196.0,289.0,4073.0
20,910579020,17169,12,07:45:07,27907,910579020,2019-09-05 07:45:04,114304.0,86397.0,4074.0
20,910579020,17169,12,07:45:07,27907,910579020,2019-09-06 07:44:48,200688.0,172781.0,4075.0
20,910579020,17841,24,07:57:36,28656,910579020,2019-09-03 07:55:23,28523.0,-133.0,4076.0
20,910579020,17841,24,07:57:36,28656,910579020,2019-09-04 08:01:15,28875.0,219.0,4077.0
20,910579020,17841,24,07:57:36,28656,910579020,2019-09-05 07:55:35,114935.0,86279.0,4078.0
20,910579020,17841,24,07:57:36,28656,910579020,2019-09-06 07:53:57,201237.0,172581.0,4079.0
20,910579020,18047,23,07:56:33,28593,910579020,2019-09-03 07:54:41,28481.0,-112.0,4080.0
20,910579020,18047,23,07:56:33,28593,910579020,2019-09-04 07:59:47,28787.0,194.0,4081.0
20,910579020,18047,23,07:56:33,28593,910579020,2019-09-05 07:55:03,114903.0,86310.0,4082.0
20,910579020,18047,23,07:56:33,28593,910579020,2019-09-06 07:53:32,201212.0,172619.0,4083.0
20,910579020,18122,60,08:32:03,30723,910579020,2019-09-03 08:37:20,31040.0,317.0,4084.0
20,910579020,18122,60,08:32:03,30723,910579020,2019-09-04 08:39:06,31146.000000000004,423.0000000000037,4085.0
20,910579020,18122,60,08:32:03,30723,910579020,2019-09-05 08:33:59,117239.0,86516.00000000001,4086.0
20,910579020,18122,60,08:32:03,30723,910579020,2019-09-06 08:25:03,203103.0,172380.0,4087.0
20,910955020,386,1,07:25:00,26700,910955020,2019-09-03 07:30:35,27034.999999999996,334.9999999999927,6158.0
20,910955020,386,1,07:25:00,26700,910955020,2019-09-04 07:25:13,26713.0,13.0,6159.0
20,910955020,386,1,07:25:00,26700,910955020,2019-09-05 07:28:30,113310.0,86610.0,6160.0
20,910955020,386,1,07:25:00,26700,910955020,2019-09-06 07:25:16,199516.0,172816.0,6161.0
20,910955020,388,2,07:25:46,26746,910955020,2019-09-03 07:31:21,27080.999999999996,334.9999999999927,6162.0
20,910955020,388,2,07:25:46,26746,910955020,2019-09-04 07:26:59,26819.0,73.0,6163.0
20,910955020,388,2,07:25:46,26746,910955020,2019-09-05 07:29:27,113367.0,86621.0,6164.0
20,910955020,388,2,07:25:46,26746,910955020,2019-09-06 07:26:41,199601.0,172855.0,6165.0
20,910955020,389,3,07:26:17,26777,910955020,2019-09-03 07:32:25,27144.999999999996,367.9999999999927,6166.0
20,910955020,389,3,07:26:17,26777,910955020,2019-09-04 07:27:46,26866.0,89.0,6167.0
20,910955020,389,3,07:26:17,26777,910955020,2019-09-05 07:30:25,113425.0,86648.0,6168.0
20,910955020,389,3,07:26:17,26777,910955020,2019-09-06 07:27:16,199636.0,172859.0,6169.0
20,910955020,390,4,07:26:48,26808,910955020,2019-09-03 07:33:04,27183.999999999996,375.9999999999927,6170.0
20,910955020,390,4,07:26:48,26808,910955020,2019-09-04 07:28:22,26902.0,94.0,6171.0
