route_id,schd_trip_id,stop_id,stop_sequence,arrival_time,schd_sec,trip_id,event_time,avl_sec,dwell_time,passenger_load,departure_time,avl_dep_sec
20,911316020,415,28,06:27:26,23246,911316020,2019-09-03 06:34:38,23678.0,5,34,2019-09-03 06:34:43,23683.0
20,911411030,409,22,06:32:30,23550,911411030,2019-09-03 06:35:04,23704.0,0,14,2019-09-03 06:35:04,23704.0
20,911316020,416,29,06:28:00,23280,911316020,2019-09-03 06:35:11,23711.0,7,31,2019-09-03 06:35:18,23718.0
20,911240020,1119,62,06:34:33,23673,911240020,2019-09-03 06:35:31,23731.0,7,10,2019-09-03 06:35:38,23738.0
20,911316020,417,30,06:28:43,23323,911316020,2019-09-03 06:35:50,23750.0,0,31,2019-09-03 06:35:50,23750.0
20,911411030,18047,23,06:33:22,23602,911411030,2019-09-03 06:35:51,23751.0,0,14,2019-09-03 06:35:51,23751.0
20,910504020,17162,13,06:34:30,23670,910504020,2019-09-03 06:35:59,23759.0,0,0,2019-09-03 06:35:59,23759.0
20,911316020,15185,31,06:29:12,23352,911316020,2019-09-03 06:36:11,23771.0,20,31,2019-09-03 06:36:31,23791.0
20,911240020,1120,63,06:34:51,23691,911240020,2019-09-03 06:36:32,23792.0,10,8,2019-09-03 06:36:42,23802.0
20,910504020,14959,14,06:35:30,23730,910504020,2019-09-03 06:37:02,23822.0,7,0,2019-09-03 06:37:09,23829.0
20,911411030,17841,24,06:34:15,23655,911411030,2019-09-03 06:37:11,23831.0,4,15,2019-09-03 06:37:15,23835.0
20,911240020,1121,64,06:35:06,23706,911240020,2019-09-03 06:37:15,23835.0,0,8,2019-09-03 06:37:15,23835.0
20,911316020,16110,32,06:29:42,23382,911316020,2019-09-03 06:37:29,23849.0,8,31,2019-09-03 06:37:37,23857.0
20,910504020,402,15,06:36:08,23768,910504020,2019-09-03 06:37:35,23855.0,0,0,2019-09-03 06:37:35,23855.0
20,911240020,3953,65,06:35:35,23735,911240020,2019-09-03 06:37:39,23859.0,0,8,2019-09-03 06:37:39,23859.0
20,911411030,412,25,06:35:05,23705,911411030,2019-09-03 06:37:47,23867.0,0,15,2019-09-03 06:37:47,23867.0
20,911240020,3954,66,06:35:46,23746,911240020,2019-09-03 06:37:50,23870.0,0,8,2019-09-03 06:37:50,23870.0
20,910504020,403,16,06:36:55,23815,910504020,2019-09-03 06:37:54,23874.0,0,0,2019-09-03 06:37:54,23874.0
20,911411030,413,26,06:35:38,23738,911411030,2019-09-03 06:38:04,23884.0,0,15,2019-09-03 06:38:04,23884.0
20,911316020,420,33,06:30:12,23412,911316020,2019-09-03 06:38:11,23891.0,9,32,2019-09-03 06:38:20,23900.0
