version,tripno,blockno,patternid,route,veh_type,direction,timepointid,runid,schd_time,monday,tuesday,wednesday,thursday,friday,saturday,sunday
651,22911070,594,16551,81,STANDARD,4.0,LawWes,F104,22740,0,0,0,0,0,1,0
651,22911070,594,16551,81,STANDARD,4.0,LawKim,F104,23160,0,0,0,0,0,1,0
651,22911070,594,16551,81,STANDARD,4.0,LawPul,F104,23400,0,0,0,0,0,1,0
651,22911070,594,16551,81,STANDARD,4.0,LawCic,F104,23700,0,0,0,0,0,1,0
651,22911070,594,16551,81,STANDARD,4.0,JpkBlu,F104,23880,0,0,0,0,0,1,0
651,25072020,2732,16550,81,STANDARD,3.0,JpkBlu,F110,21960,1,1,1,1,1,0,0
651,25072020,2732,16550,81,STANDARD,3.0,LawCic,F110,22200,1,1,1,1,1,0,0
651,25072020,2732,16550,81,STANDARD,3.0,LawPul,F110,22560,1,1,1,1,1,0,0
651,25072020,2732,16550,81,STANDARD,3.0,LawKim,F110,22920,1,1,1,1,1,0,0
651,25072020,2732,16550,81,STANDARD,3.0,LawWes,F110,23460,1,1,1,1,1,0,0
651,25072020,2732,16550,81,STANDARD,3.0,WilBwy,F110,24180,1,1,1,1,1,0,0
651,25072020,2732,16550,81,STANDARD,3.0,WilMd,F110,24570,1,1,1,1,1,0,0
651,19931020,2734,16551,81,STANDARD,4.0,WilMd,F101,22080,1,1,1,1,1,0,0
651,19931020,2734,16551,81,STANDARD,4.0,WilBwy,F101,22440,1,1,1,1,1,0,0
651,19931020,2734,16551,81,STANDARD,4.0,LawWes,F101,23010,1,1,1,1,1,0,0
651,19931020,2734,16551,81,STANDARD,4.0,LawKim,F101,23400,1,1,1,1,1,0,0
651,19931020,2734,16551,81,STANDARD,4.0,LawPul,F101,23700,1,1,1,1,1,0,0
651,19931020,2734,16551,81,STANDARD,4.0,LawCic,F101,24000,1,1,1,1,1,0,0
651,19931020,2734,16551,81,STANDARD,4.0,JpkBlu,F101,24210,1,1,1,1,1,0,0
651,6867010,3884,16551,81,STANDARD,4.0,WilMd,F902,22440,0,0,0,0,0,0,1
651,6867010,3884,16551,81,STANDARD,4.0,WilBwy,F902,22770,0,0,0,0,0,0,1
651,6867010,3884,16551,81,STANDARD,4.0,LawWes,F902,23250,0,0,0,0,0,0,1
651,6867010,3884,16551,81,STANDARD,4.0,LawKim,F902,23610,0,0,0,0,0,0,1
651,6867010,3884,16551,81,STANDARD,4.0,LawPul,F902,23910,0,0,0,0,0,0,1
651,6867010,3884,16551,81,STANDARD,4.0,LawCic,F902,24150,0,0,0,0,0,0,1
651,6867010,3884,16551,81,STANDARD,4.0,JpkBlu,F902,24330,0,0,0,0,0,0,1
651,44801020,2775,16550,81,STANDARD,3.0,JpkBlu,F102,22500,1,1,1,1,1,0,0
651,44801020,2775,16550,81,STANDARD,3.0,LawCic,F102,22740,1,1,1,1,1,0,0
651,44801020,2775,16550,81,STANDARD,3.0,LawPul,F102,23100,1,1,1,1,1,0,0
651,44801020,2775,16550,81,STANDARD,3.0,LawKim,F102,23460,1,1,1,1,1,0,0
651,44801020,2775,16550,81,STANDARD,3.0,LawWes,F102,24000,1,1,1,1,1,0,0
651,44801020,2775,16550,81,STANDARD,3.0,WilBwy,F102,24720,1,1,1,1,1,0,0
651,44801020,2775,16550,81,STANDARD,3.0,WilMd,F102,25110,1,1,1,1,1,0,0
651,29686070,592,16550,81,STANDARD,3.0,JpkBlu,F106,22500,0,0,0,0,0,1,0
651,29686070,592,16550,81,STANDARD,3.0,LawCic,F106,22680,0,0,0,0,0,1,0
651,29686070,592,16550,81,STANDARD,3.0,LawPul,F106,22980,0,0,0,0,0,1,0
651,29686070,592,16550,81,STANDARD,3.0,LawKim,F106,23280,0,0,0,0,0,1,0
651,29686070,592,16550,81,STANDARD,3.0,LawWes,F106,23640,0,0,0,0,0,1,0
651,29686070,592,16550,81,STANDARD,3.0,WilBwy,F106,24210,0,0,0,0,0,1,0
651,29686070,592,16550,81,STANDARD,3.0,WilMd,F106,24570,0,0,0,0,0,1,0
651,48266010,3877,16550,81,STANDARD,3.0,JpkBlu,F101,22530,0,0,0,0,0,0,1
651,48266010,3877,16550,81,STANDARD,3.0,LawCic,F101,22710,0,0,0,0,0,0,1
651,48266010,3877,16550,81,STANDARD,3.0,LawPul,F101,23010,0,0,0,0,0,0,1
651,48266010,3877,16550,81,STANDARD,3.0,LawKim,F101,23310,0,0,0,0,0,0,1
651,48266010,3877,16550,81,STANDARD,3.0,LawWes,F101,23670,0,0,0,0,0,0,1
651,48266010,3877,16550,81,STANDARD,3.0,WilBwy,F101,24240,0,0,0,0,0,0,1
651,48266010,3877,16550,81,STANDARD,3.0,WilMd,F101,24480,0,0,0,0,0,0,1
651,25444020,2773,16551,81,STANDARD,4.0,WilMd,F106,22680,1,1,1,1,1,0,0
651,25444020,2773,16551,81,STANDARD,4.0,WilBwy,F106,23070,1,1,1,1,1,0,0
651,25444020,2773,16551,81,STANDARD,4.0,LawWes,F106,23640,1,1,1,1,1,0,0
651,25444020,2773,16551,81,STANDARD,4.0,LawKim,F106,24060,1,1,1,1,1,0,0
651,25444020,2773,16551,81,STANDARD,4.0,LawPul,F106,24390,1,1,1,1,1,0,0
651,25444020,2773,16551,81,STANDARD,4.0,LawCic,F106,24720,1,1,1,1,1,0,0
651,25444020,2773,16551,81,STANDARD,4.0,JpkBlu,F106,24930,1,1,1,1,1,0,0
651,20296020,2772,16550,81,STANDARD,3.0,JpkBlu,F103,23010,1,1,1,1,1,0,0
651,20296020,2772,16550,81,STANDARD,3.0,LawCic,F103,23250,1,1,1,1,1,0,0
651,20296020,2772,16550,81,STANDARD,3.0,LawPul,F103,23610,1,1,1,1,1,0,0
651,20296020,2772,16550,81,STANDARD,3.0,LawKim,F103,23970,1,1,1,1,1,0,0
651,20296020,2772,16550,81,STANDARD,3.0,LawWes,F103,24510,1,1,1,1,1,0,0
651,20296020,2772,16550,81,STANDARD,3.0,WilBwy,F103,25230,1,1,1,1,1,0,0
651,20296020,2772,16550,81,STANDARD,3.0,WilMd,F103,25620,1,1,1,1,1,0,0
651,4047070,593,16551,81,STANDARD,4.0,WilMd,F101,23040,0,0,0,0,0,1,0
651,4047070,593,16551,81,STANDARD,4.0,WilBwy,F101,23340,0,0,0,0,0,1,0
651,4047070,593,16551,81,STANDARD,4.0,LawWes,F101,23880,0,0,0,0,0,1,0
651,4047070,593,16551,81,STANDARD,4.0,LawKim,F101,24300,0,0,0,0,0,1,0
651,4047070,593,16551,81,STANDARD,4.0,LawPul,F101,24540,0,0,0,0,0,1,0
651,4047070,593,16551,81,STANDARD,4.0,LawCic,F101,24840,0,0,0,0,0,1,0
651,4047070,593,16551,81,STANDARD,4.0,JpkBlu,F101,25020,0,0,0,0,0,1,0
651,24619020,2763,16551,81,STANDARD,4.0,WilMd,F105,23220,1,1,1,1,1,0,0
651,24619020,2763,16551,81,STANDARD,4.0,WilBwy,F105,23610,1,1,1,1,1,0,0
651,24619020,2763,16551,81,STANDARD,4.0,LawWes,F105,24210,1,1,1,1,1,0,0
651,24619020,2763,16551,81,STANDARD,4.0,LawKim,F105,24630,1,1,1,1,1,0,0
651,24619020,2763,16551,81,STANDARD,4.0,LawPul,F105,24960,1,1,1,1,1,0,0
651,24619020,2763,16551,81,STANDARD,4.0,LawCic,F105,25290,1,1,1,1,1,0,0
651,24619020,2763,16551,81,STANDARD,4.0,JpkBlu,F105,25530,1,1,1,1,1,0,0
651,23717070,590,16550,81,STANDARD,3.0,JpkBlu,F103,23310,0,0,0,0,0,1,0
651,23717070,590,16550,81,STANDARD,3.0,LawCic,F103,23490,0,0,0,0,0,1,0
651,23717070,590,16550,81,STANDARD,3.0,LawPul,F103,23790,0,0,0,0,0,1,0
651,23717070,590,16550,81,STANDARD,3.0,LawKim,F103,24090,0,0,0,0,0,1,0
651,23717070,590,16550,81,STANDARD,3.0,LawWes,F103,24450,0,0,0,0,0,1,0
651,23717070,590,16550,81,STANDARD,3.0,WilBwy,F103,25020,0,0,0,0,0,1,0
651,23717070,590,16550,81,STANDARD,3.0,WilMd,F103,25380,0,0,0,0,0,1,0
651,3320020,2766,16550,81,STANDARD,3.0,JpkBlu,F112,23460,1,1,1,1,1,0,0
651,3320020,2766,16550,81,STANDARD,3.0,LawCic,F112,23700,1,1,1,1,1,0,0
651,3320020,2766,16550,81,STANDARD,3.0,LawPul,F112,24060,1,1,1,1,1,0,0
651,3320020,2766,16550,81,STANDARD,3.0,LawKim,F112,24420,1,1,1,1,1,0,0
651,3320020,2766,16550,81,STANDARD,3.0,LawWes,F112,24960,1,1,1,1,1,0,0
651,3320020,2766,16550,81,STANDARD,3.0,WilBwy,F112,25680,1,1,1,1,1,0,0
651,3320020,2766,16550,81,STANDARD,3.0,WilMd,F112,26070,1,1,1,1,1,0,0
651,25732010,3885,16551,81,STANDARD,4.0,WilMd,F102,23640,0,0,0,0,0,0,1
651,25732010,3885,16551,81,STANDARD,4.0,WilBwy,F102,23970,0,0,0,0,0,0,1
651,25732010,3885,16551,81,STANDARD,4.0,LawWes,F102,24450,0,0,0,0,0,0,1
651,25732010,3885,16551,81,STANDARD,4.0,LawKim,F102,24810,0,0,0,0,0,0,1
651,25732010,3885,16551,81,STANDARD,4.0,LawPul,F102,25110,0,0,0,0,0,0,1
651,25732010,3885,16551,81,STANDARD,4.0,LawCic,F102,25350,0,0,0,0,0,0,1
651,25732010,3885,16551,81,STANDARD,4.0,JpkBlu,F102,25530,0,0,0,0,0,0,1
651,36179010,3883,16550,81,STANDARD,3.0,JpkBlu,F103,23670,0,0,0,0,0,0,1
651,36179010,3883,16550,81,STANDARD,3.0,LawCic,F103,23850,0,0,0,0,0,0,1
651,36179010,3883,16550,81,STANDARD,3.0,LawPul,F103,24150,0,0,0,0,0,0,1
651,36179010,3883,16550,81,STANDARD,3.0,LawKim,F103,24450,0,0,0,0,0,0,1
651,36179010,3883,16550,81,STANDARD,3.0,LawWes,F103,24810,0,0,0,0,0,0,1
651,36179010,3883,16550,81,STANDARD,3.0,WilBwy,F103,25380,0,0,0,0,0,0,1
651,36179010,3883,16550,81,STANDARD,3.0,WilMd,F103,25620,0,0,0,0,0,0,1
651,44814020,2770,16551,81,STANDARD,4.0,WilMd,F107,23760,1,1,1,1,1,0,0
651,44814020,2770,16551,81,STANDARD,4.0,WilBwy,F107,24180,1,1,1,1,1,0,0
651,44814020,2770,16551,81,STANDARD,4.0,LawWes,F107,24780,1,1,1,1,1,0,0
651,44814020,2770,16551,81,STANDARD,4.0,LawKim,F107,25230,1,1,1,1,1,0,0
651,44814020,2770,16551,81,STANDARD,4.0,LawPul,F107,25560,1,1,1,1,1,0,0
651,44814020,2770,16551,81,STANDARD,4.0,LawCic,F107,25920,1,1,1,1,1,0,0
651,44814020,2770,16551,81,STANDARD,4.0,JpkBlu,F107,26160,1,1,1,1,1,0,0
651,7518020,2769,16550,81,STANDARD,3.0,JpkBlu,F109,23910,1,1,1,1,1,0,0
651,7518020,2769,16550,81,STANDARD,3.0,LawCic,F109,24150,1,1,1,1,1,0,0
651,7518020,2769,16550,81,STANDARD,3.0,LawPul,F109,24510,1,1,1,1,1,0,0
651,7518020,2769,16550,81,STANDARD,3.0,LawKim,F109,24870,1,1,1,1,1,0,0
651,7518020,2769,16550,81,STANDARD,3.0,LawWes,F109,25410,1,1,1,1,1,0,0
651,7518020,2769,16550,81,STANDARD,3.0,WilBwy,F109,26130,1,1,1,1,1,0,0
651,7518020,2769,16550,81,STANDARD,3.0,WilMd,F109,26520,1,1,1,1,1,0,0
651,14209070,635,16551,81,STANDARD,4.0,WilMd,F105,23940,0,0,0,0,0,1,0
651,14209070,635,16551,81,STANDARD,4.0,WilBwy,F105,24240,0,0,0,0,0,1,0
651,14209070,635,16551,81,STANDARD,4.0,LawWes,F105,24780,0,0,0,0,0,1,0
651,14209070,635,16551,81,STANDARD,4.0,LawKim,F105,25200,0,0,0,0,0,1,0
651,14209070,635,16551,81,STANDARD,4.0,LawPul,F105,25440,0,0,0,0,0,1,0
651,14209070,635,16551,81,STANDARD,4.0,LawCic,F105,25740,0,0,0,0,0,1,0
651,14209070,635,16551,81,STANDARD,4.0,JpkBlu,F105,25920,0,0,0,0,0,1,0
651,4382070,594,16550,81,STANDARD,3.0,JpkBlu,F104,24120,0,0,0,0,0,1,0
651,4382070,594,16550,81,STANDARD,3.0,LawCic,F104,24300,0,0,0,0,0,1,0
651,4382070,594,16550,81,STANDARD,3.0,LawPul,F104,24600,0,0,0,0,0,1,0
651,4382070,594,16550,81,STANDARD,3.0,LawKim,F104,24900,0,0,0,0,0,1,0
651,4382070,594,16550,81,STANDARD,3.0,LawWes,F104,25260,0,0,0,0,0,1,0
651,4382070,594,16550,81,STANDARD,3.0,WilBwy,F104,25830,0,0,0,0,0,1,0
651,4382070,594,16550,81,STANDARD,3.0,WilMd,F104,26190,0,0,0,0,0,1,0
651,8564020,2767,16551,81,STANDARD,4.0,WilMd,F108,24300,1,1,1,1,1,0,0
651,8564020,2767,16551,81,STANDARD,4.0,WilBwy,F108,24720,1,1,1,1,1,0,0
651,8564020,2767,16551,81,STANDARD,4.0,LawWes,F108,25350,1,1,1,1,1,0,0
651,8564020,2767,16551,81,STANDARD,4.0,LawKim,F108,25830,1,1,1,1,1,0,0
651,8564020,2767,16551,81,STANDARD,4.0,LawPul,F108,26190,1,1,1,1,1,0,0
651,8564020,2767,16551,81,STANDARD,4.0,LawCic,F108,26550,1,1,1,1,1,0,0
651,8564020,2767,16551,81,STANDARD,4.0,JpkBlu,F108,26820,1,1,1,1,1,0,0
651,24499020,2765,16550,81,STANDARD,3.0,JpkBlu,F113,24330,1,1,1,1,1,0,0
651,24499020,2765,16550,81,STANDARD,3.0,LawCic,F113,24570,1,1,1,1,1,0,0
651,24499020,2765,16550,81,STANDARD,3.0,LawPul,F113,24930,1,1,1,1,1,0,0
651,24499020,2765,16550,81,STANDARD,3.0,LawKim,F113,25290,1,1,1,1,1,0,0
651,24499020,2765,16550,81,STANDARD,3.0,LawWes,F113,25830,1,1,1,1,1,0,0
651,24499020,2765,16550,81,STANDARD,3.0,WilBwy,F113,26550,1,1,1,1,1,0,0
651,24499020,2765,16550,81,STANDARD,3.0,WilMd,F113,26940,1,1,1,1,1,0,0
651,10006020,2734,16550,81,STANDARD,3.0,JpkBlu,F101,24690,1,1,1,1,1,0,0
651,10006020,2734,16550,81,STANDARD,3.0,LawCic,F101,24930,1,1,1,1,1,0,0
651,10006020,2734,16550,81,STANDARD,3.0,LawPul,F101,25290,1,1,1,1,1,0,0
651,10006020,2734,16550,81,STANDARD,3.0,LawKim,F101,25650,1,1,1,1,1,0,0
651,10006020,2734,16550,81,STANDARD,3.0,LawWes,F101,26190,1,1,1,1,1,0,0
651,10006020,2734,16550,81,STANDARD,3.0,WilBwy,F101,26910,1,1,1,1,1,0,0
651,10006020,2734,16550,81,STANDARD,3.0,WilMd,F101,27300,1,1,1,1,1,0,0
651,30970010,3884,16550,81,STANDARD,3.0,JpkBlu,F902,24810,0,0,0,0,0,0,1
651,30970010,3884,16550,81,STANDARD,3.0,LawCic,F902,24990,0,0,0,0,0,0,1
651,30970010,3884,16550,81,STANDARD,3.0,LawPul,F902,25290,0,0,0,0,0,0,1
651,30970010,3884,16550,81,STANDARD,3.0,LawKim,F902,25590,0,0,0,0,0,0,1
651,30970010,3884,16550,81,STANDARD,3.0,LawWes,F902,25950,0,0,0,0,0,0,1
651,30970010,3884,16550,81,STANDARD,3.0,WilBwy,F902,26520,0,0,0,0,0,0,1
651,30970010,3884,16550,81,STANDARD,3.0,WilMd,F902,26760,0,0,0,0,0,0,1
651,29414020,2732,16551,81,STANDARD,4.0,WilMd,F110,24840,1,1,1,1,1,0,0
651,29414020,2732,16551,81,STANDARD,4.0,WilBwy,F110,25290,1,1,1,1,1,0,0
651,29414020,2732,16551,81,STANDARD,4.0,LawWes,F110,25950,1,1,1,1,1,0,0
651,29414020,2732,16551,81,STANDARD,4.0,LawKim,F110,26460,1,1,1,1,1,0,0
651,29414020,2732,16551,81,STANDARD,4.0,LawPul,F110,26820,1,1,1,1,1,0,0
651,29414020,2732,16551,81,STANDARD,4.0,LawCic,F110,27210,1,1,1,1,1,0,0
651,29414020,2732,16551,81,STANDARD,4.0,JpkBlu,F110,27510,1,1,1,1,1,0,0
651,39301070,592,16551,81,STANDARD,4.0,WilMd,F106,24840,0,0,0,0,0,1,0
651,39301070,592,16551,81,STANDARD,4.0,WilBwy,F106,25140,0,0,0,0,0,1,0
651,39301070,592,16551,81,STANDARD,4.0,LawWes,F106,25680,0,0,0,0,0,1,0
651,39301070,592,16551,81,STANDARD,4.0,LawKim,F106,26100,0,0,0,0,0,1,0
651,39301070,592,16551,81,STANDARD,4.0,LawPul,F106,26340,0,0,0,0,0,1,0
651,39301070,592,16551,81,STANDARD,4.0,LawCic,F106,26640,0,0,0,0,0,1,0
651,39301070,592,16551,81,STANDARD,4.0,JpkBlu,F106,26820,0,0,0,0,0,1,0
651,30455010,3877,16551,81,STANDARD,4.0,WilMd,F101,24840,0,0,0,0,0,0,1
651,30455010,3877,16551,81,STANDARD,4.0,WilBwy,F101,25170,0,0,0,0,0,0,1
651,30455010,3877,16551,81,STANDARD,4.0,LawWes,F101,25650,0,0,0,0,0,0,1
651,30455010,3877,16551,81,STANDARD,4.0,LawKim,F101,26010,0,0,0,0,0,0,1
651,30455010,3877,16551,81,STANDARD,4.0,LawPul,F101,26310,0,0,0,0,0,0,1
651,30455010,3877,16551,81,STANDARD,4.0,LawCic,F101,26550,0,0,0,0,0,0,1
651,30455010,3877,16551,81,STANDARD,4.0,JpkBlu,F101,26730,0,0,0,0,0,0,1
651,25877070,562,16550,81,STANDARD,3.0,JpkBlu,F107,24930,0,0,0,0,0,1,0
651,25877070,562,16550,81,STANDARD,3.0,LawCic,F107,25110,0,0,0,0,0,1,0
651,25877070,562,16550,81,STANDARD,3.0,LawPul,F107,25410,0,0,0,0,0,1,0
651,25877070,562,16550,81,STANDARD,3.0,LawKim,F107,25710,0,0,0,0,0,1,0
651,25877070,562,16550,81,STANDARD,3.0,LawWes,F107,26070,0,0,0,0,0,1,0
651,25877070,562,16550,81,STANDARD,3.0,WilBwy,F107,26640,0,0,0,0,0,1,0
651,25877070,562,16550,81,STANDARD,3.0,WilMd,F107,27000,0,0,0,0,0,1,0
651,43223020,2735,16550,81,STANDARD,3.0,JpkBlu,F116,25050,1,1,1,1,1,0,0
651,43223020,2735,16550,81,STANDARD,3.0,LawCic,F116,25290,1,1,1,1,1,0,0
651,43223020,2735,16550,81,STANDARD,3.0,LawPul,F116,25650,1,1,1,1,1,0,0
651,43223020,2735,16550,81,STANDARD,3.0,LawKim,F116,26010,1,1,1,1,1,0,0
651,43223020,2735,16550,81,STANDARD,3.0,LawWes,F116,26550,1,1,1,1,1,0,0
651,43223020,2735,16550,81,STANDARD,3.0,WilBwy,F116,27270,1,1,1,1,1,0,0
651,43223020,2735,16550,81,STANDARD,3.0,WilMd,F116,27660,1,1,1,1,1,0,0
651,26317020,2775,16551,81,STANDARD,4.0,WilMd,F102,25380,1,1,1,1,1,0,0
651,26317020,2775,16551,81,STANDARD,4.0,WilBwy,F102,25830,1,1,1,1,1,0,0
651,26317020,2775,16551,81,STANDARD,4.0,LawWes,F102,26490,1,1,1,1,1,0,0
651,26317020,2775,16551,81,STANDARD,4.0,LawKim,F102,27000,1,1,1,1,1,0,0
651,26317020,2775,16551,81,STANDARD,4.0,LawPul,F102,27360,1,1,1,1,1,0,0
651,26317020,2775,16551,81,STANDARD,4.0,LawCic,F102,27750,1,1,1,1,1,0,0
651,26317020,2775,16551,81,STANDARD,4.0,JpkBlu,F102,28050,1,1,1,1,1,0,0
651,43965020,2773,16550,81,STANDARD,3.0,JpkBlu,F106,25410,1,1,1,1,1,0,0
651,43965020,2773,16550,81,STANDARD,3.0,LawCic,F106,25680,1,1,1,1,1,0,0
651,43965020,2773,16550,81,STANDARD,3.0,LawPul,F106,26070,1,1,1,1,1,0,0
651,43965020,2773,16550,81,STANDARD,3.0,LawKim,F106,26490,1,1,1,1,1,0,0
651,43965020,2773,16550,81,STANDARD,3.0,LawWes,F106,27090,1,1,1,1,1,0,0
651,43965020,2773,16550,81,STANDARD,3.0,WilBwy,F106,27870,1,1,1,1,1,0,0
651,43965020,2773,16550,81,STANDARD,3.0,WilMd,F106,28350,1,1,1,1,1,0,0
651,22572070,593,16550,81,STANDARD,3.0,JpkBlu,F101,25740,0,0,0,0,0,1,0
651,22572070,593,16550,81,STANDARD,3.0,LawCic,F101,25980,0,0,0,0,0,1,0
651,22572070,593,16550,81,STANDARD,3.0,LawPul,F101,26280,0,0,0,0,0,1,0
651,22572070,593,16550,81,STANDARD,3.0,LawKim,F101,26640,0,0,0,0,0,1,0
651,22572070,593,16550,81,STANDARD,3.0,LawWes,F101,27120,0,0,0,0,0,1,0
651,22572070,593,16550,81,STANDARD,3.0,WilBwy,F101,27780,0,0,0,0,0,1,0
651,22572070,593,16550,81,STANDARD,3.0,WilMd,F101,28140,0,0,0,0,0,1,0
651,9911070,590,16551,81,STANDARD,4.0,WilMd,F103,25740,0,0,0,0,0,1,0
651,9911070,590,16551,81,STANDARD,4.0,WilBwy,F103,26100,0,0,0,0,0,1,0
651,9911070,590,16551,81,STANDARD,4.0,LawWes,F103,26640,0,0,0,0,0,1,0
651,9911070,590,16551,81,STANDARD,4.0,LawKim,F103,27060,0,0,0,0,0,1,0
651,9911070,590,16551,81,STANDARD,4.0,LawPul,F103,27300,0,0,0,0,0,1,0
651,9911070,590,16551,81,STANDARD,4.0,LawCic,F103,27660,0,0,0,0,0,1,0
651,9911070,590,16551,81,STANDARD,4.0,JpkBlu,F103,27840,0,0,0,0,0,1,0
651,4552020,2731,16550,81,STANDARD,3.0,JpkBlu,F114,25830,1,1,1,1,1,0,0
651,4552020,2731,16550,81,STANDARD,3.0,LawCic,F114,26100,1,1,1,1,1,0,0
651,4552020,2731,16550,81,STANDARD,3.0,LawPul,F114,26490,1,1,1,1,1,0,0
651,4552020,2731,16550,81,STANDARD,3.0,LawKim,F114,26910,1,1,1,1,1,0,0
651,4552020,2731,16550,81,STANDARD,3.0,LawWes,F114,27510,1,1,1,1,1,0,0
651,4552020,2731,16550,81,STANDARD,3.0,WilBwy,F114,28290,1,1,1,1,1,0,0
651,4552020,2731,16550,81,STANDARD,3.0,WilMd,F114,28770,1,1,1,1,1,0,0
651,34233020,2772,16551,81,STANDARD,4.0,WilMd,F103,25890,1,1,1,1,1,0,0
651,34233020,2772,16551,81,STANDARD,4.0,WilBwy,F103,26340,1,1,1,1,1,0,0
651,34233020,2772,16551,81,STANDARD,4.0,LawWes,F103,27000,1,1,1,1,1,0,0
651,34233020,2772,16551,81,STANDARD,4.0,LawKim,F103,27510,1,1,1,1,1,0,0
651,34233020,2772,16551,81,STANDARD,4.0,LawPul,F103,27870,1,1,1,1,1,0,0
651,34233020,2772,16551,81,STANDARD,4.0,LawCic,F103,28260,1,1,1,1,1,0,0
651,34233020,2772,16551,81,STANDARD,4.0,JpkBlu,F103,28560,1,1,1,1,1,0,0
651,45872010,3885,16550,81,STANDARD,3.0,JpkBlu,F102,25950,0,0,0,0,0,0,1
651,45872010,3885,16550,81,STANDARD,3.0,LawCic,F102,26130,0,0,0,0,0,0,1
651,45872010,3885,16550,81,STANDARD,3.0,LawPul,F102,26430,0,0,0,0,0,0,1
651,45872010,3885,16550,81,STANDARD,3.0,LawKim,F102,26730,0,0,0,0,0,0,1
651,45872010,3885,16550,81,STANDARD,3.0,LawWes,F102,27090,0,0,0,0,0,0,1
651,45872010,3885,16550,81,STANDARD,3.0,WilBwy,F102,27660,0,0,0,0,0,0,1
651,45872010,3885,16550,81,STANDARD,3.0,WilMd,F102,27900,0,0,0,0,0,0,1
651,45372010,3883,16551,81,STANDARD,4.0,WilMd,F103,26040,0,0,0,0,0,0,1
651,45372010,3883,16551,81,STANDARD,4.0,WilBwy,F103,26400,0,0,0,0,0,0,1
651,45372010,3883,16551,81,STANDARD,4.0,LawWes,F103,26940,0,0,0,0,0,0,1
651,45372010,3883,16551,81,STANDARD,4.0,LawKim,F103,27300,0,0,0,0,0,0,1
651,45372010,3883,16551,81,STANDARD,4.0,LawPul,F103,27600,0,0,0,0,0,0,1
651,45372010,3883,16551,81,STANDARD,4.0,LawCic,F103,27840,0,0,0,0,0,0,1
651,45372010,3883,16551,81,STANDARD,4.0,JpkBlu,F103,28020,0,0,0,0,0,0,1
651,4712020,2763,16550,81,STANDARD,3.0,JpkBlu,F105,26280,1,1,1,1,1,0,0
651,4712020,2763,16550,81,STANDARD,3.0,LawCic,F105,26550,1,1,1,1,1,0,0
651,4712020,2763,16550,81,STANDARD,3.0,LawPul,F105,26940,1,1,1,1,1,0,0
651,4712020,2763,16550,81,STANDARD,3.0,LawKim,F105,27360,1,1,1,1,1,0,0
651,4712020,2763,16550,81,STANDARD,3.0,LawWes,F105,27960,1,1,1,1,1,0,0
651,4712020,2763,16550,81,STANDARD,3.0,WilBwy,F105,28740,1,1,1,1,1,0,0
651,4712020,2763,16550,81,STANDARD,3.0,WilMd,F105,29220,1,1,1,1,1,0,0
651,6934020,2766,16551,81,STANDARD,4.0,WilMd,F112,26400,1,1,1,1,1,0,0
651,6934020,2766,16551,81,STANDARD,4.0,WilBwy,F112,26850,1,1,1,1,1,0,0
651,6934020,2766,16551,81,STANDARD,4.0,LawWes,F112,27510,1,1,1,1,1,0,0
651,6934020,2766,16551,81,STANDARD,4.0,LawKim,F112,28020,1,1,1,1,1,0,0
651,6934020,2766,16551,81,STANDARD,4.0,LawPul,F112,28380,1,1,1,1,1,0,0
651,6934020,2766,16551,81,STANDARD,4.0,LawCic,F112,28770,1,1,1,1,1,0,0
651,6934020,2766,16551,81,STANDARD,4.0,JpkBlu,F112,29070,1,1,1,1,1,0,0
651,20887070,635,16550,81,STANDARD,3.0,JpkBlu,F105,26550,0,0,0,0,0,1,0
651,20887070,635,16550,81,STANDARD,3.0,LawCic,F105,26790,0,0,0,0,0,1,0
651,20887070,635,16550,81,STANDARD,3.0,LawPul,F105,27090,0,0,0,0,0,1,0
651,20887070,635,16550,81,STANDARD,3.0,LawKim,F105,27450,0,0,0,0,0,1,0
651,20887070,635,16550,81,STANDARD,3.0,LawWes,F105,27930,0,0,0,0,0,1,0
651,20887070,635,16550,81,STANDARD,3.0,WilBwy,F105,28590,0,0,0,0,0,1,0
651,20887070,635,16550,81,STANDARD,3.0,WilMd,F105,28950,0,0,0,0,0,1,0
651,26947070,594,16551,81,STANDARD,4.0,WilMd,F104,26640,0,0,0,0,0,1,0
651,26947070,594,16551,81,STANDARD,4.0,WilBwy,F104,27000,0,0,0,0,0,1,0
651,26947070,594,16551,81,STANDARD,4.0,LawWes,F104,27540,0,0,0,0,0,1,0
651,26947070,594,16551,81,STANDARD,4.0,LawKim,F104,27960,0,0,0,0,0,1,0
651,26947070,594,16551,81,STANDARD,4.0,LawPul,F104,28200,0,0,0,0,0,1,0
651,26947070,594,16551,81,STANDARD,4.0,LawCic,F104,28560,0,0,0,0,0,1,0
651,26947070,594,16551,81,STANDARD,4.0,JpkBlu,F104,28740,0,0,0,0,0,1,0
651,4487020,2770,16550,81,STANDARD,3.0,JpkBlu,F107,26730,1,1,1,1,1,0,0
651,4487020,2770,16550,81,STANDARD,3.0,LawCic,F107,27000,1,1,1,1,1,0,0
651,4487020,2770,16550,81,STANDARD,3.0,LawPul,F107,27390,1,1,1,1,1,0,0
651,4487020,2770,16550,81,STANDARD,3.0,LawKim,F107,27810,1,1,1,1,1,0,0
651,4487020,2770,16550,81,STANDARD,3.0,LawWes,F107,28410,1,1,1,1,1,0,0
